0.00744954	-0.0188337	5.12123	5.09593
0.00810663	-0.0185052	5.12123	5.09725
0.00744954	-0.0191623	5.12123	5.09626
0.00810663	-0.0191623	5.1209	5.09363
0.00777808	-0.0194908	5.12123	5.09265
0.00810663	-0.0194908	5.12123	5.09429
0.00777808	-0.0198194	5.1209	5.09396
0.00810663	-0.0188337	5.11959	5.09232
0.00777808	-0.0194908	5.11893	5.09035
0.00810663	-0.0194908	5.11795	5.09166
0.00777808	-0.0194908	5.11893	5.09363
0.00843517	-0.0194908	5.1186	5.09593
0.00777808	-0.0204765	5.11828	5.09659
0.00843517	-0.0201479	5.11926	5.09495
0.00843517	-0.0204765	5.12156	5.09396
0.00942079	-0.0198194	5.12222	5.09429
0.00942079	-0.0204765	5.12255	5.09396
0.00909225	-0.0201479	5.12156	5.09232
0.00876371	-0.0204765	5.1209	5.09166
0.00942079	-0.0204765	5.1209	5.09232
0.00909225	-0.020805	5.12058	5.09199
0.00942079	-0.0211335	5.11992	5.09133
0.00942079	-0.0211335	5.12025	5.09133
0.00942079	-0.020805	5.12189	5.09232
0.00942079	-0.020805	5.12485	5.09232
0.00974933	-0.0214621	5.1232	5.09265
0.0100779	-0.0214621	5.11926	5.09232
0.0104064	-0.0211335	5.11795	5.09166
0.00974933	-0.0214621	5.11762	5.09101
0.00974933	-0.0221192	5.11959	5.09101
0.011392	-0.0217906	5.12189	5.09265
0.0110635	-0.0214621	5.1232	5.09265
0.011392	-0.0217906	5.12222	5.09133
0.0120491	-0.0224477	5.11992	5.09002
0.0117206	-0.0224477	5.11992	5.08936
0.0117206	-0.0224477	5.12156	5.09035
0.0127062	-0.0224477	5.12189	5.09265
0.0120491	-0.0217906	5.12058	5.09396
0.0117206	-0.0224477	5.11926	5.09298
0.011392	-0.0221192	5.11926	5.09166
0.011392	-0.0221192	5.11893	5.09232
0.0117206	-0.0217906	5.11926	5.09166
0.0120491	-0.0224477	5.11992	5.09331
0.0110635	-0.0221192	5.12189	5.09462
0.0110635	-0.0224477	5.12255	5.09429
0.011392	-0.0221192	5.12288	5.09331
0.0110635	-0.0224477	5.12255	5.09429
0.010735	-0.0217906	5.12353	5.09495
0.010735	-0.0214621	5.12386	5.09331
0.00974933	-0.0211335	5.12353	5.09133
0.0100779	-0.0217906	5.12255	5.08969
0.0100779	-0.0214621	5.12222	5.08969
0.00974933	-0.0214621	5.12189	5.08936
0.00974933	-0.0211335	5.12156	5.09068
0.00974933	-0.0214621	5.12222	5.09035
0.00942079	-0.0204765	5.12156	5.09068
0.00909225	-0.0211335	5.12123	5.09199
0.00909225	-0.020805	5.12156	5.09363
0.00909225	-0.020805	5.1232	5.09331
0.00810663	-0.0201479	5.12255	5.09331
0.00843517	-0.0201479	5.12288	5.09429
0.00744954	-0.0198194	5.12222	5.09593
0.00810663	-0.0198194	5.12255	5.09495
0.00777808	-0.0201479	5.12485	5.09265
0.00744954	-0.0194908	5.12682	5.09199
0.00777808	-0.0198194	5.12452	5.09035
0.007121	-0.0198194	5.12189	5.09133
0.00777808	-0.0198194	5.12058	5.09232
0.007121	-0.0194908	5.12222	5.09265
0.007121	-0.0201479	5.12288	5.09561
0.00777808	-0.0198194	5.12189	5.09561
0.00810663	-0.0201479	5.11992	5.09659
0.00843517	-0.0201479	5.1186	5.09626
0.00777808	-0.0198194	5.11893	5.09626
0.00810663	-0.0198194	5.11926	5.09396
0.00777808	-0.0201479	5.11926	5.09232
0.00810663	-0.0191623	5.11959	5.09232
0.00744954	-0.0198194	5.11926	5.09298
0.007121	-0.0194908	5.11729	5.09331
0.00777808	-0.0198194	5.11893	5.09265
0.00777808	-0.0198194	5.11893	5.09298
0.00744954	-0.0198194	5.12058	5.09331
0.00810663	-0.0198194	5.12025	5.09232
0.00744954	-0.0198194	5.12189	5.09232
0.00744954	-0.0201479	5.12156	5.09331
0.00744954	-0.0204765	5.11959	5.09298
0.00744954	-0.0198194	5.1186	5.09429
0.00744954	-0.0191623	5.12025	5.09396
0.00744954	-0.0198194	5.12189	5.09199
0.007121	-0.0188337	5.1232	5.09199
0.00679246	-0.0191623	5.12156	5.09363
0.00646392	-0.0191623	5.11926	5.09593
0.00646392	-0.0191623	5.12025	5.09659
0.00646392	-0.0181767	5.12156	5.09659
0.00613538	-0.0178481	5.12025	5.09528
0.00580684	-0.0175196	5.11992	5.09298
0.00580684	-0.0168625	5.12058	5.09363
0.0054783	-0.016534	5.11893	5.09429
0.00514976	-0.0168625	5.11696	5.09396
0.00580684	-0.0155483	5.11762	5.09528
0.0054783	-0.0155483	5.11828	5.09462
0.00514976	-0.0152198	5.11893	5.09462
0.0054783	-0.0155483	5.1209	5.09462
0.00514976	-0.0148913	5.12222	5.09495
0.00482121	-0.0148913	5.12288	5.09396
0.00416413	-0.0145627	5.12288	5.09298
0.00416413	-0.0145627	5.12123	5.09199
0.00482121	-0.0148913	5.11992	5.09265
0.00416413	-0.0145627	5.11729	5.09232
0.00449267	-0.0142342	5.11663	5.09101
0.00383559	-0.0135771	5.11795	5.09199
0.00416413	-0.0132485	5.11828	5.09429
0.00416413	-0.01292	5.11663	5.09396
0.00383559	-0.01292	5.11565	5.09232
0.00416413	-0.01292	5.11729	5.09002
0.00482121	-0.01292	5.11663	5.08805
0.00383559	-0.0122629	5.11696	5.08838
0.00350705	-0.0122629	5.11893	5.09035
0.00350705	-0.0116058	5.1209	5.09298
0.00416413	-0.0116058	5.12058	5.09462
0.00383559	-0.0112773	5.12058	5.09429
0.00416413	-0.0106202	5.12189	5.09396
0.00383559	-0.0112773	5.1209	5.09331
0.00350705	-0.0106202	5.11762	5.09528
0.00383559	-0.0102917	5.1186	5.09429
0.00350705	-0.00996314	5.12025	5.09396
0.00383559	-0.00963459	5.11893	5.09462
0.00383559	-0.00963459	5.11762	5.09429
0.00383559	-0.00930605	5.11893	5.09331
0.00416413	-0.0102917	5.11959	5.09133
0.00383559	-0.0109488	5.1186	5.08969
0.00383559	-0.0109488	5.11992	5.09002
0.00383559	-0.0112773	5.12058	5.09133
0.00284997	-0.0112773	5.12222	5.09133
0.00350705	-0.0106202	5.12353	5.09199
0.00350705	-0.0116058	5.12189	5.09429
0.00383559	-0.0116058	5.11795	5.09396
0.00416413	-0.0116058	5.11696	5.09298
0.00383559	-0.0125915	5.11795	5.08969
0.00350705	-0.0125915	5.11795	5.09035
0.00350705	-0.0125915	5.11729	5.09133
0.00350705	-0.01292	5.11828	5.09101
0.00350705	-0.0132485	5.12058	5.09068
0.00383559	-0.01292	5.12123	5.09199
0.00317851	-0.0135771	5.12025	5.09363
0.00317851	-0.0135771	5.11893	5.09593
0.00416413	-0.0139056	5.11926	5.09725
0.00350705	-0.0142342	5.11992	5.09758
0.00416413	-0.0145627	5.12189	5.09856
0.00350705	-0.0152198	5.12419	5.09758
0.00350705	-0.0152198	5.1232	5.09528
0.00449267	-0.016534	5.12123	5.09462
0.00350705	-0.016534	5.11959	5.09396
0.00449267	-0.0162054	5.1186	5.09166
0.00482121	-0.0168625	5.12025	5.09133
0.00482121	-0.0162054	5.11959	5.09528
0.0054783	-0.0175196	5.11959	5.09725
0.0054783	-0.0181767	5.11926	5.09659
0.0054783	-0.0181767	5.12025	5.09626
0.00580684	-0.0185052	5.12058	5.09561
0.00613538	-0.0188337	5.11992	5.09265
0.00646392	-0.0191623	5.11926	5.09101
0.00646392	-0.0188337	5.11959	5.09133
0.00646392	-0.0198194	5.11959	5.09035
0.007121	-0.0198194	5.11959	5.09035
0.00744954	-0.0198194	5.11926	5.09166
0.00744954	-0.020805	5.11926	5.09396
0.00679246	-0.0201479	5.12025	5.09429
0.00679246	-0.0194908	5.12156	5.09232
0.00744954	-0.0204765	5.12156	5.09133
0.007121	-0.0198194	5.11893	5.09265
0.00679246	-0.0201479	5.11762	5.09692
0.007121	-0.0201479	5.11828	5.09593
0.00679246	-0.0204765	5.11729	5.09199
0.00777808	-0.0198194	5.1186	5.09166
0.007121	-0.0198194	5.12025	5.09166
0.00777808	-0.0198194	5.12123	5.09298
0.007121	-0.0204765	5.11992	5.09363
0.00777808	-0.0204765	5.11992	5.09265
0.00679246	-0.0198194	5.1186	5.09166
0.00679246	-0.0204765	5.1186	5.09166
0.007121	-0.0198194	5.12058	5.09199
0.007121	-0.0198194	5.12058	5.09166
0.00744954	-0.0194908	5.11959	5.09035
0.007121	-0.0194908	5.11992	5.09101
0.00744954	-0.0198194	5.11959	5.09232
0.00679246	-0.0198194	5.11926	5.09166
0.007121	-0.0191623	5.11828	5.09133
0.007121	-0.0201479	5.11893	5.09265
0.00679246	-0.0194908	5.12058	5.09528
0.00679246	-0.0198194	5.12288	5.09593
0.00744954	-0.0188337	5.1232	5.09495
0.007121	-0.0194908	5.12288	5.09396
0.00744954	-0.0194908	5.12123	5.09363
0.00744954	-0.0198194	5.11959	5.09232
0.007121	-0.0201479	5.11926	5.09133
0.007121	-0.0198194	5.11893	5.09068
0.00744954	-0.0191623	5.12058	5.09035
0.00777808	-0.0194908	5.12156	5.09166
0.00744954	-0.0194908	5.12156	5.09199
0.00777808	-0.0201479	5.12123	5.09166
0.00810663	-0.0198194	5.12058	5.08969
0.00744954	-0.0201479	5.11959	5.08772
0.00744954	-0.0198194	5.11992	5.08871
0.00744954	-0.0198194	5.12058	5.09166
0.00777808	-0.0201479	5.12156	5.09495
0.00744954	-0.0198194	5.12156	5.09593
0.00744954	-0.0198194	5.12025	5.09363
0.00777808	-0.0201479	5.12189	5.09002
0.00744954	-0.0198194	5.12288	5.08772
0.007121	-0.0188337	5.12353	5.09002
0.00744954	-0.0198194	5.1232	5.09331
0.007121	-0.0194908	5.12452	5.09396
0.007121	-0.0198194	5.12452	5.09331
0.00679246	-0.0194908	5.12123	5.09199
0.00646392	-0.0188337	5.11828	5.09166
0.00613538	-0.0188337	5.11828	5.09068
0.00646392	-0.0191623	5.11926	5.08871
0.0054783	-0.0188337	5.11926	5.08904
0.0054783	-0.0178481	5.11893	5.08904
0.00580684	-0.0185052	5.12025	5.08936
0.0054783	-0.0181767	5.12255	5.09133
0.0054783	-0.0181767	5.12353	5.09265
0.0054783	-0.0178481	5.12189	5.09232
0.00482121	-0.017191	5.11926	5.09331
0.00514976	-0.0175196	5.1186	5.09692
0.00416413	-0.0178481	5.11893	5.09626
0.00482121	-0.016534	5.11959	5.09363
0.00416413	-0.0175196	5.12222	5.09133
0.00449267	-0.0168625	5.12353	5.09232
0.00514976	-0.0168625	5.12156	5.09495
0.00416413	-0.017191	5.12025	5.09462
0.00482121	-0.017191	5.12189	5.09331
0.00416413	-0.017191	5.1232	5.09396
0.00482121	-0.017191	5.12222	5.09363
0.00449267	-0.0168625	5.12189	5.09265
0.00449267	-0.017191	5.12222	5.09133
0.00482121	-0.0175196	5.12156	5.09166
0.00482121	-0.0178481	5.11828	5.09396
0.00482121	-0.0178481	5.11893	5.09396
0.00449267	-0.0168625	5.1209	5.09462
0.00482121	-0.017191	5.12222	5.09593
0.00449267	-0.0175196	5.12025	5.09593
0.00514976	-0.017191	5.11795	5.09561
0.00514976	-0.0175196	5.11828	5.09396
0.00514976	-0.0175196	5.1186	5.09265
0.0054783	-0.0181767	5.11828	5.09166
0.0054783	-0.0181767	5.11696	5.09068
0.0054783	-0.0178481	5.11696	5.09232
0.0054783	-0.0185052	5.11795	5.09363
0.0054783	-0.0185052	5.12058	5.09363
0.0054783	-0.0185052	5.1209	5.09429
0.00514976	-0.0188337	5.11893	5.09133
0.00482121	-0.0178481	5.11762	5.09068
0.00514976	-0.0175196	5.11828	5.09199
0.0054783	-0.0181767	5.11992	5.09331
0.0054783	-0.0185052	5.12058	5.09331
0.0054783	-0.0175196	5.12025	5.09232
0.0054783	-0.0185052	5.1209	5.09199
0.00580684	-0.0181767	5.11992	5.09232
0.00580684	-0.0178481	5.11992	5.09101
0.0054783	-0.0185052	5.12156	5.09166
0.0054783	-0.0181767	5.12353	5.09265
0.0054783	-0.0178481	5.12255	5.09462
0.00482121	-0.0178481	5.11992	5.09396
0.00514976	-0.0181767	5.11926	5.09199
0.00449267	-0.0181767	5.11992	5.09002
0.00449267	-0.017191	5.11959	5.08936
0.00350705	-0.0175196	5.1186	5.09298
0.00416413	-0.0175196	5.11992	5.09396
0.00416413	-0.0175196	5.1209	5.09232
0.00449267	-0.0175196	5.12058	5.09101
0.00350705	-0.0175196	5.1209	5.08969
0.00383559	-0.017191	5.1209	5.09199
0.00350705	-0.017191	5.12156	5.09265
0.00350705	-0.0168625	5.12123	5.09232
0.00317851	-0.016534	5.12058	5.09035
0.00252143	-0.017191	5.12222	5.09133
0.00317851	-0.0168625	5.12288	5.09166
0.00317851	-0.016534	5.12288	5.08969
0.00284997	-0.0168625	5.12386	5.08969
0.00284997	-0.017191	5.12353	5.09035
0.00284997	-0.017191	5.12386	5.09068
0.00350705	-0.0168625	5.12288	5.09166
0.00350705	-0.0168625	5.12058	5.09462
0.00383559	-0.0168625	5.11795	5.09692
0.00350705	-0.0168625	5.11696	5.09593
0.00350705	-0.017191	5.1186	5.09429
0.00317851	-0.017191	5.12058	5.09199
0.00416413	-0.0168625	5.11959	5.09068
0.00416413	-0.017191	5.11762	5.09265
0.00416413	-0.0175196	5.11893	5.09462
0.00449267	-0.0168625	5.11893	5.09396
0.00383559	-0.0178481	5.11926	5.09166
0.00383559	-0.017191	5.11959	5.09068
0.00383559	-0.0168625	5.12123	5.09265
0.00416413	-0.016534	5.12255	5.09528
0.00317851	-0.0168625	5.12255	5.09495
0.00317851	-0.016534	5.12222	5.09166
0.00317851	-0.0168625	5.12025	5.09035
0.00317851	-0.0162054	5.12156	5.09166
0.00317851	-0.0158769	5.12353	5.09429
0.00350705	-0.0162054	5.1209	5.09429
0.00383559	-0.0162054	5.11926	5.09331
0.00317851	-0.0162054	5.11893	5.09265
0.00317851	-0.0162054	5.12025	5.09166
0.00416413	-0.0162054	5.12189	5.09133
0.00383559	-0.0158769	5.12288	5.09166
0.00383559	-0.0152198	5.12058	5.09265
0.00383559	-0.0155483	5.12025	5.09396
0.00416413	-0.0158769	5.12058	5.09462
0.00416413	-0.0155483	5.12156	5.09396
0.00416413	-0.016534	5.12156	5.09265
0.00383559	-0.0158769	5.12123	5.09035
0.00383559	-0.0155483	5.12058	5.08838
0.00449267	-0.0158769	5.12058	5.08904
0.00449267	-0.0158769	5.12156	5.09068
0.00383559	-0.0155483	5.12288	5.09101
0.00416413	-0.0158769	5.12255	5.09298
0.00416413	-0.0162054	5.1232	5.09331
0.00482121	-0.0168625	5.1232	5.09396
0.00449267	-0.0162054	5.12189	5.09561
0.00514976	-0.0158769	5.11959	5.09429
0.00580684	-0.017191	5.11893	5.09429
0.00580684	-0.0168625	5.11926	5.09331
0.00580684	-0.017191	5.1209	5.09298
0.00679246	-0.017191	5.12156	5.09331
0.00646392	-0.0175196	5.12025	5.09331
0.00613538	-0.0178481	5.11926	5.09528
0.00646392	-0.0178481	5.1186	5.09659
0.00744954	-0.0181767	5.11893	5.09659
0.007121	-0.0185052	5.12025	5.09495
0.007121	-0.0185052	5.12025	5.09232
0.00679246	-0.0181767	5.11992	5.09199
0.00679246	-0.0194908	5.11893	5.09363
0.00613538	-0.0188337	5.1186	5.09429
0.00679246	-0.0178481	5.11828	5.09363
0.00646392	-0.0181767	5.11795	5.09133
0.00613538	-0.0188337	5.12025	5.09232
0.00580684	-0.0188337	5.12123	5.09462
0.00613538	-0.0185052	5.12189	5.09462
0.00646392	-0.0181767	5.12222	5.09265
0.0054783	-0.0185052	5.12156	5.09166
0.00514976	-0.0188337	5.1209	5.09166
0.0054783	-0.0181767	5.12025	5.09232
0.00580684	-0.0191623	5.12058	5.09331
0.0054783	-0.0181767	5.11926	5.09298
0.0054783	-0.0191623	5.12058	5.09298
0.00482121	-0.0181767	5.12288	5.09331
0.00482121	-0.0185052	5.12255	5.09429
0.00514976	-0.0181767	5.12123	5.09462
0.00449267	-0.0181767	5.12058	5.09462
0.00449267	-0.0181767	5.11959	5.09429
0.00416413	-0.017191	5.11828	5.09462
0.00350705	-0.0185052	5.11893	5.09396
0.00383559	-0.0178481	5.1209	5.09133
0.00383559	-0.0175196	5.12255	5.09101
0.00449267	-0.0168625	5.12353	5.09298
0.00317851	-0.016534	5.12288	5.09298
0.00383559	-0.0168625	5.12123	5.09396
0.00317851	-0.016534	5.11926	5.09561
0.00317851	-0.016534	5.12156	5.09626
0.00317851	-0.016534	5.12518	5.09396
0.00350705	-0.016534	5.12682	5.09133
0.00383559	-0.0168625	5.12649	5.09166
0.00383559	-0.0175196	5.12419	5.09528
0.00350705	-0.017191	5.12255	5.09462
0.00416413	-0.017191	5.11893	5.09232
0.00416413	-0.017191	5.11795	5.09035
0.00449267	-0.0168625	5.11926	5.09101
0.00449267	-0.017191	5.11959	5.09101
0.00514976	-0.0175196	5.11926	5.09133
0.00449267	-0.0168625	5.12123	5.09199
0.00482121	-0.0175196	5.12255	5.09396
0.00514976	-0.0178481	5.12353	5.09495
0.0054783	-0.0178481	5.12288	5.09528
0.00580684	-0.0178481	5.12189	5.09331
0.00580684	-0.0188337	5.12025	5.09133
0.00679246	-0.0181767	5.11828	5.08969
0.0054783	-0.0188337	5.11992	5.08936
0.00580684	-0.0181767	5.12156	5.09133
0.00580684	-0.0178481	5.12222	5.09331
0.00580684	-0.0181767	5.12025	5.09331
0.00482121	-0.0175196	5.11828	5.09199
0.0054783	-0.0175196	5.11762	5.09068
0.00482121	-0.0168625	5.1186	5.09068
0.0054783	-0.017191	5.12222	5.09068
0.00482121	-0.0168625	5.12485	5.09068
0.00482121	-0.016534	5.12353	5.09298
0.00416413	-0.0162054	5.12025	5.09429
0.00416413	-0.016534	5.11828	5.09495
0.00383559	-0.0155483	5.12025	5.09528
0.00416413	-0.0155483	5.12419	5.09495
0.00350705	-0.0155483	5.12353	5.09429
0.00350705	-0.0158769	5.12189	5.09429
0.00317851	-0.0155483	5.12025	5.09396
0.00219289	-0.0162054	5.11926	5.09199
0.00350705	-0.0152198	5.11795	5.09101
0.00284997	-0.0155483	5.11795	5.09101
0.00317851	-0.0152198	5.11828	5.09068
0.00350705	-0.0152198	5.11992	5.09199
0.00317851	-0.0152198	5.12156	5.09035
0.00284997	-0.0155483	5.12255	5.09068
0.00252143	-0.0158769	5.12189	5.09265
0.00317851	-0.0145627	5.12156	5.09462
0.00350705	-0.0155483	5.12058	5.09593
0.00317851	-0.0155483	5.11893	5.09561
0.00284997	-0.0162054	5.11729	5.09495
0.00350705	-0.0155483	5.11992	5.09429
0.00383559	-0.0152198	5.12058	5.09331
0.00350705	-0.0152198	5.1209	5.09331
0.00350705	-0.0152198	5.12025	5.09495
0.00383559	-0.0152198	5.11828	5.09561
0.00350705	-0.0145627	5.11762	5.09495
0.00350705	-0.0155483	5.11828	5.09396
0.00416413	-0.0148913	5.1186	5.09331
0.00350705	-0.0155483	5.11926	5.09232
0.00383559	-0.0155483	5.12123	5.09199
0.00514976	-0.0119344	5.12288	5.09265
0.00416413	-0.016534	5.12222	5.09101
0.00383559	-0.0162054	5.12123	5.09101
0.00416413	-0.0158769	5.12156	5.09232
0.00350705	-0.0158769	5.12288	5.09199
0.00449267	-0.0162054	5.1232	5.09133
0.00449267	-0.0155483	5.1232	5.09166
0.00449267	-0.0155483	5.12386	5.09298
0.00383559	-0.0155483	5.12255	5.09495
0.00383559	-0.0155483	5.12058	5.09659
0.00383559	-0.0158769	5.11893	5.09528
0.00383559	-0.0158769	5.1186	5.09199
0.00416413	-0.0162054	5.1186	5.09199
0.00284997	-0.0158769	5.11959	5.09429
0.00383559	-0.0152198	5.12025	5.09561
0.00416413	-0.0155483	5.12025	5.09528
0.00416413	-0.016534	5.12025	5.09363
0.00383559	-0.016534	5.11959	5.09133
0.00416413	-0.0158769	5.11959	5.09068
0.00416413	-0.0152198	5.11893	5.09133
0.00350705	-0.0158769	5.1186	5.09429
0.00383559	-0.0155483	5.11762	5.09659
0.00350705	-0.0155483	5.11893	5.09692
0.00350705	-0.0162054	5.11959	5.09593
0.00350705	-0.0152198	5.1186	5.09298
0.00350705	-0.0155483	5.1186	5.09035
0.00252143	-0.0158769	5.11959	5.08904
0.00383559	-0.0152198	5.12058	5.08936
0.00350705	-0.0155483	5.12123	5.08969
0.00350705	-0.0162054	5.1209	5.09199
0.00317851	-0.0158769	5.11893	5.09363
0.00317851	-0.0155483	5.11828	5.09298
0.00416413	-0.0155483	5.12156	5.09199
0.00383559	-0.0158769	5.12419	5.09232
0.00416413	-0.016534	5.1232	5.09166
0.00416413	-0.0168625	5.12025	5.09298
0.00449267	-0.0162054	5.12025	5.09528
0.00482121	-0.016534	5.12123	5.09561
0.00416413	-0.016534	5.12255	5.09429
0.00482121	-0.0168625	5.12255	5.09133
0.00383559	-0.0162054	5.12058	5.09035
0.00449267	-0.0158769	5.12156	5.09429
0.00449267	-0.0162054	5.1232	5.09528
0.00482121	-0.0158769	5.12222	5.09396
0.00416413	-0.0168625	5.1209	5.09331
0.00449267	-0.016534	5.12025	5.09199
0.00482121	-0.016534	5.1209	5.09265
0.00383559	-0.0162054	5.12058	5.09363
0.00449267	-0.0162054	5.1209	5.09331
0.00416413	-0.0158769	5.12058	5.09396
0.00383559	-0.0162054	5.11926	5.09396
0.00383559	-0.016534	5.1186	5.09331
0.00449267	-0.0162054	5.11828	5.09396
0.00416413	-0.0158769	5.11893	5.09396
0.00449267	-0.0162054	5.12025	5.09331
0.00449267	-0.0162054	5.11992	5.09265
0.00416413	-0.0162054	5.12058	5.09265
0.00449267	-0.016534	5.12123	5.09363
0.00449267	-0.0158769	5.11959	5.09298
0.00449267	-0.0158769	5.1186	5.09101
0.00416413	-0.0162054	5.12058	5.09101
0.00449267	-0.0168625	5.12255	5.09232
0.00383559	-0.0155483	5.12353	5.09166
0.00383559	-0.0162054	5.12255	5.09166
0.00482121	-0.016534	5.1209	5.09133
0.00416413	-0.0162054	5.11959	5.09298
0.00383559	-0.0158769	5.11959	5.09298
0.00449267	-0.0168625	5.12156	5.09133
0.00449267	-0.0168625	5.12288	5.08936
0.00449267	-0.0168625	5.12386	5.08969
0.00482121	-0.0162054	5.12353	5.09232
0.00514976	-0.016534	5.12353	5.09331
0.00482121	-0.0168625	5.12058	5.09232
0.00482121	-0.0168625	5.11893	5.09133
0.00580684	-0.0168625	5.11795	5.09133
0.0054783	-0.0168625	5.11762	5.09298
0.0054783	-0.016534	5.11893	5.09429
0.00580684	-0.0168625	5.11926	5.09396
0.00514976	-0.017191	5.12058	5.09331
0.00514976	-0.017191	5.12025	5.09396
0.0054783	-0.0178481	5.12058	5.09561
0.00646392	-0.0168625	5.1209	5.09659
0.00580684	-0.017191	5.11926	5.09758
0.00580684	-0.0175196	5.11828	5.09659
0.00613538	-0.0178481	5.12025	5.09495
0.00580684	-0.0175196	5.12288	5.09331
0.00613538	-0.0175196	5.12386	5.09429
0.00613538	-0.017191	5.12189	5.09462
0.00613538	-0.017191	5.1186	5.09363
0.0054783	-0.017191	5.11762	5.09166
0.00580684	-0.0178481	5.11893	5.09133
0.00613538	-0.017191	5.12156	5.09199
0.00580684	-0.0175196	5.1209	5.09331
0.00514976	-0.0175196	5.12025	5.09462
0.00580684	-0.0175196	5.12156	5.09462
0.00580684	-0.0168625	5.12288	5.09396
0.00482121	-0.017191	5.1232	5.09429
0.00514976	-0.0175196	5.12222	5.09298
0.0054783	-0.0168625	5.12288	5.09363
0.00514976	-0.0175196	5.12255	5.09429
0.00449267	-0.0175196	5.12123	5.09363
0.00514976	-0.016534	5.12123	5.09068
0.00482121	-0.0178481	5.1186	5.08904
0.00449267	-0.017191	5.11893	5.08969
0.00482121	-0.017191	5.11926	5.09002
0.00482121	-0.0175196	5.1186	5.09002
0.00514976	-0.0175196	5.11729	5.08838
0.00482121	-0.0175196	5.11729	5.08936
0.00514976	-0.017191	5.11795	5.09298
0.00514976	-0.0175196	5.11926	5.09429
0.00514976	-0.0185052	5.1209	5.09298
0.00514976	-0.0178481	5.1232	5.09363
0.0054783	-0.0185052	5.12288	5.09462
0.0054783	-0.0178481	5.12123	5.09396
0.00514976	-0.0181767	5.11959	5.09396
0.00580684	-0.0181767	5.11926	5.09396
0.00580684	-0.0178481	5.12025	5.09232
0.00613538	-0.0185052	5.12058	5.09363
0.0054783	-0.0181767	5.12156	5.09396
0.0054783	-0.0185052	5.1209	5.09429
0.00613538	-0.0181767	5.12025	5.09528
0.00646392	-0.0185052	5.11959	5.09528
0.00580684	-0.0188337	5.11926	5.09462
0.00613538	-0.0185052	5.11926	5.09331
0.00580684	-0.0188337	5.1209	5.09232
0.0054783	-0.0188337	5.12156	5.09265
0.00613538	-0.0188337	5.11959	5.09429
0.0054783	-0.0191623	5.11762	5.09528
0.00514976	-0.0185052	5.11696	5.09528
0.0054783	-0.0185052	5.11926	5.09495
0.00514976	-0.0181767	5.12255	5.09396
0.0054783	-0.0185052	5.1232	5.09232
0.00514976	-0.0181767	5.12288	5.09298
0.00449267	-0.0181767	5.12156	5.09396
0.00416413	-0.0178481	5.12058	5.09363
0.00383559	-0.017191	5.12189	5.09199
0.00383559	-0.0168625	5.12353	5.09101
0.00383559	-0.016534	5.12288	5.09166
0.00350705	-0.016534	5.11959	5.09166
0.00350705	-0.016534	5.11729	5.09265
0.00284997	-0.016534	5.11795	5.09298
0.00317851	-0.016534	5.11893	5.09363
0.00284997	-0.016534	5.11795	5.09331
0.00317851	-0.0158769	5.11729	5.09495
0.00284997	-0.016534	5.11959	5.09626
0.00317851	-0.0162054	5.12025	5.09429
0.00383559	-0.0158769	5.11926	5.09166
0.00317851	-0.0168625	5.12058	5.09068
0.00317851	-0.016534	5.12025	5.09199
0.00383559	-0.0168625	5.12156	5.09331
0.00416413	-0.0162054	5.12353	5.09298
0.00317851	-0.0168625	5.12353	5.09035
0.00416413	-0.017191	5.12189	5.09068
0.00416413	-0.0162054	5.11959	5.09298
0.00383559	-0.0168625	5.11926	5.09429
0.00416413	-0.0175196	5.11959	5.09396
0.00449267	-0.0175196	5.11893	5.09298
0.00449267	-0.0168625	5.11795	5.09429
0.00482121	-0.0168625	5.1186	5.09462
0.00482121	-0.017191	5.11992	5.09363
0.0054783	-0.0175196	5.12025	5.09199
0.0054783	-0.0175196	5.12288	5.09035
0.0054783	-0.0175196	5.12386	5.09101
0.0054783	-0.0178481	5.12222	5.09265
0.00580684	-0.0181767	5.12189	5.09396
0.00580684	-0.0181767	5.12386	5.09298
0.00580684	-0.0181767	5.12485	5.09298
0.0054783	-0.0185052	5.12583	5.09199
0.00580684	-0.0181767	5.1232	5.09363
0.00580684	-0.0181767	5.12123	5.09298
0.00613538	-0.0178481	5.12025	5.09265
0.00580684	-0.0181767	5.12025	5.09298
0.00580684	-0.0181767	5.12058	5.09331
0.0054783	-0.0178481	5.12189	5.09396
0.00514976	-0.0181767	5.12288	5.09396
0.00580684	-0.0175196	5.12025	5.09363
0.0054783	-0.0175196	5.11926	5.09265
0.0054783	-0.0178481	5.12058	5.09133
0.0054783	-0.0175196	5.12353	5.09133
0.0054783	-0.0178481	5.12518	5.09265
0.00580684	-0.0175196	5.12419	5.09396
0.0054783	-0.0181767	5.12288	5.09298
0.00580684	-0.0181767	5.12123	5.09232
0.00580684	-0.0181767	5.11926	5.09199
0.00514976	-0.017191	5.11828	5.09429
0.00482121	-0.0175196	5.11663	5.09561
0.00482121	-0.0178481	5.11729	5.09429
0.00514976	-0.0175196	5.11992	5.09232
0.00482121	-0.0178481	5.12156	5.09199
0.00482121	-0.0168625	5.1232	5.09133
0.00514976	-0.0178481	5.1209	5.09002
0.00514976	-0.0181767	5.11893	5.09035
0.00580684	-0.0181767	5.11893	5.09462
0.00514976	-0.0181767	5.11893	5.09528
0.00613538	-0.0181767	5.12025	5.09561
0.0054783	-0.0181767	5.12025	5.09593
